customer_age,gender,dependent_count,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,total_amt_change_q4_q1,total_trans_count,total_count_change_q4_q1,avg_utilization_ratio,attrition_flag
33,0,3,4,1,4,8.016317898503415,2517,-0.24207156119972859,44,-0.7614260213132397,0.831,0
47,0,4,5,3,4,8.95040315983296,988,-0.1232982163444936,42,-0.3856624808119846,0.128,0
51,1,1,3,2,4,10.008928064994125,979,0.22713557258374711,69,0.14496577025018564,0.044,0
41,0,3,6,1,2,7.665753431861699,1085,-0.42159449003804794,75,0.026641930946421092,0.508,0
62,1,0,6,3,3,8.20903626577507,895,-0.4185503476568198,48,-0.991553216374702,0.244,0
46,0,2,5,2,3,9.017119634313227,927,-0.5656338602609858,90,-0.2678794451556012,0.112,0
43,1,4,4,1,3,9.683027896351076,2036,-0.35667494393873245,28,-0.2876820724517809,0.127,0
43,1,3,2,3,3,8.492490578775866,2098,-0.4079682383262829,84,-0.3856624808119846,0.43,0
46,1,3,2,2,3,8.500250470685925,1122,-0.41703174447962976,87,-0.34814004148889505,0.228,0
57,1,3,2,3,3,9.746599796998984,1762,-0.8940401229393353,62,-0.5978370007556204,0.103,0
50,1,3,4,1,4,9.746073219448274,0,-0.2731219211204512,70,-0.5259392615760389,0.0,0
44,0,2,6,3,0,8.862908295118627,990,-0.6871651088823978,65,-0.3410828491788962,0.14,0
44,0,1,1,1,3,9.49243184611472,866,-0.21072103131565253,102,-0.3974969384589874,0.065,0
60,0,0,6,0,1,8.150756470275551,973,-0.4277107170554841,69,-0.5025268209512956,0.281,0
39,0,1,5,2,3,9.787739943991815,0,-0.19845093872383832,76,-0.37251400796847856,0.0,0
47,0,1,5,1,3,7.649216319820633,1164,-0.33267943838251673,80,-0.4049652330665133,0.555,0
44,1,3,5,1,4,8.720134035412928,1329,-0.43695577519953516,68,-0.35667494393873245,0.217,0
46,0,2,4,2,3,7.968319500012717,1641,-0.024292692569044587,61,0.16466662155523393,0.568,0
46,1,5,3,2,3,10.09608941873764,1020,0.17395330712343798,84,-0.2876820724517809,0.042,0
36,1,3,6,2,2,8.05579245097777,1986,0.28367405105424215,50,-0.3229638865964207,0.63,0
37,1,1,1,3,1,8.927844826211702,0,0.02273948696948934,129,-0.2970592342643779,0.0,0
52,0,2,3,1,2,10.293872863209199,2095,0.09531017980432493,63,-0.15899573149045795,0.071,0
53,1,1,3,1,2,8.395251520610994,1530,-0.657780036722654,34,-1.5417792639602856,0.346,0
55,1,3,3,3,2,10.362050991639308,2517,-0.33128570993391293,68,0.05921185963184603,0.08,0
39,0,2,4,3,3,7.271217139609844,855,-0.41248972304512876,53,-0.11316869810563798,0.594,0
46,1,2,3,3,5,8.970686268534983,0,-0.36816932336446756,25,-0.5762534290884459,0.0,1
48,1,3,5,3,0,8.798756582859841,1558,0.01980262729617973,49,0.28743204119657156,0.235,0
41,0,1,6,3,3,7.707512194600341,0,0.058268908123975824,84,-0.2876820724517809,0.0,0
28,0,0,6,3,3,9.456653425317034,1650,-0.2446225829913339,67,-0.27049724769768,0.129,0
27,0,1,3,2,2,7.271217139609844,990,-0.33547273628812946,73,0.13714983814723367,0.688,0
49,0,2,4,1,2,7.822845290279774,1674,-0.355247391947547,53,-0.03770186718401153,0.67,0
50,0,4,4,2,2,8.774158291205957,1863,-0.9187938620922735,68,-0.23698895813626278,0.288,0
47,0,4,6,2,4,7.793174347189205,0,-0.41248972304512876,66,-0.4307829160924542,0.0,0
46,0,5,2,3,1,8.611775833902186,1816,-0.38860799104174143,93,-0.5058380822549516,0.33,0
47,0,5,4,2,4,7.707062655370473,1106,-0.6911491778972723,41,-1.0023934309275668,0.497,0
47,0,1,3,3,5,7.271217139609844,0,-0.2119563619236453,40,-0.6198967188203526,0.0,1
41,0,2,4,2,2,7.92588031673756,2228,-0.14618251017808145,86,-0.13926206733350766,0.805,0
44,1,3,3,1,3,10.449178263628198,1543,-0.2561834053924099,101,-0.3396773675701613,0.045,0
48,1,0,3,1,0,7.903965634032166,2517,-0.5656338602609858,41,-0.14618251017808145,0.929,0
26,1,0,4,2,1,10.339417201448112,2005,-0.6539264674066639,72,-0.27971390280260405,0.065,0
46,1,4,2,2,4,7.999342952713282,0,-0.4400565528777834,38,-0.7721903879003982,0.0,1
49,1,2,2,3,4,9.605014129006127,512,-1.7372712839439852,26,-2.0402208285265546,0.035,1
41,0,3,2,1,2,8.04044688130311,1954,-0.7486598904902041,77,-0.0779615414697118,0.63,0
30,0,2,3,1,4,8.342601680684194,1903,0.05732506661926935,67,-0.27049724769768,0.453,0
55,0,2,5,2,1,7.271217139609844,680,-0.2613647641344075,93,-0.36961545521446726,0.473,0
51,0,2,1,3,2,7.271217139609844,718,-0.5603660693261269,71,-0.1972321695297089,0.499,0
59,0,0,5,3,4,8.646113971483077,914,0.0944006754214843,53,0.03729578474369693,0.161,0
48,1,2,2,3,2,9.787627666441592,0,-0.2876820724517809,106,-0.5008752929128226,0.0,0
46,1,2,1,1,1,8.960596138864794,1921,-0.23698895813626278,131,-0.48288625507674926,0.247,0
45,0,5,3,3,3,8.699348067653093,658,-0.44941699563734716,69,-0.5025268209512956,0.11,0
47,1,4,3,2,1,8.498418036089904,773,-0.6597124044737079,71,-0.42924563677356775,0.158,0
48,0,3,1,2,3,9.128587870103924,639,-0.43695577519953516,114,-0.282362910974181,0.069,0
44,0,4,3,3,3,8.26796230533871,2296,-0.2930296787783762,77,-0.23445731121448313,0.589,0
53,0,1,1,3,2,8.61993026886735,2517,-0.12897038129696006,73,-0.19237189264745613,0.454,1
49,0,2,6,1,4,8.506940814951886,1495,-0.23445731121448313,64,-0.3797973613595865,0.302,0
39,0,4,2,3,3,8.129764445794171,2517,-0.37251400796847856,75,-0.18753512384684212,0.742,0
44,0,2,1,2,2,7.557994958530806,0,0.04018178963283176,39,-0.8119307165499123,0.0,1
54,1,1,6,3,2,7.554334823725748,1753,-0.2382571891242579,24,-0.5108256237659907,0.918,0
61,1,2,5,2,3,7.684783943522785,1404,-0.45728485683796083,64,-0.2510287548037454,0.646,0
39,1,3,6,1,4,7.907651594711089,2156,-0.40346710544549125,36,-0.8209805520698302,0.793,0
47,0,4,5,3,2,8.505929999137527,1151,-0.22189433191377778,64,-0.18753512384684212,0.233,0
42,1,3,3,1,2,9.8603712614625,1353,0.34358970439007686,61,-0.43232256227804705,0.071,0
52,0,2,6,3,0,8.604471199523298,0,-1.0876723486297752,65,-0.4700036292457356,0.0,0
43,0,4,4,2,2,7.884199933676039,1650,-0.355247391947547,62,-0.527632742082372,0.621,0
51,0,3,1,4,3,7.60887062919126,395,-0.3410828491788962,44,-0.5603660693261269,0.196,1
49,1,4,3,3,4,10.449178263628198,2517,-0.35667494393873245,55,-0.7215466550816433,0.073,1
42,1,1,3,3,2,9.636588019266876,1613,-0.1519863569978817,100,-0.282362910974181,0.105,0
52,0,2,3,3,2,9.863706682524283,0,-0.0030045090202987243,81,-0.2731219211204512,0.0,0
30,1,2,4,3,3,8.571870752706934,0,-0.6254885320861304,62,-0.32573014008931084,0.0,1
45,0,3,4,3,3,7.815207062189088,1748,-0.44161055474451766,80,-0.4049652330665133,0.705,0
63,0,1,6,1,3,8.024534871605695,1685,-0.6143360001356555,40,-0.731888008876376,0.552,0
46,0,4,4,2,3,7.826044013518965,0,-0.2231435513142097,80,-0.15082288973458366,0.0,0
34,0,0,5,3,1,7.736743682453495,0,-0.11428914640212766,82,-0.1960148839259572,0.0,0
50,0,2,6,3,3,7.271217139609844,0,-0.34672461308556435,82,-0.14618251017808145,0.0,0
43,0,3,6,1,2,7.327123292259293,0,-0.23445731121448313,79,-0.5996568374726063,0.0,0
54,0,1,6,4,3,7.936302693201959,1627,-0.8843076860211043,36,-0.33687231664255274,0.582,0
55,0,2,2,4,3,7.271217139609844,0,-0.34672461308556435,27,-0.8651224452997557,0.0,1
44,1,1,5,2,3,9.3031929889908,0,-0.23319388716771114,75,-0.24079848655293046,0.0,1
52,0,1,2,2,1,7.271217139609844,1228,-0.41703174447962976,78,-0.10314075891951337,0.854,0
52,0,1,1,5,3,7.293697720601438,0,-0.47160491061270937,48,-0.7874578600311866,0.0,1
41,0,3,5,3,0,9.635085094816304,1325,0.007968169649176881,74,-0.21691300156357363,0.087,0
44,0,2,3,2,3,7.539027055823995,0,-0.6558513958162484,34,-0.8746690571833357,0.0,1
45,1,1,4,3,2,7.902857191280582,1334,-0.1210383283770561,67,-0.3930425881096072,0.493,0
43,0,4,5,3,3,9.455480221162288,1528,-0.25231492861448956,69,-0.26266430947649305,0.12,0
50,1,3,1,2,3,9.46412951340478,1822,-0.12783337150988489,79,-0.17793120849266178,0.141,0
26,0,0,5,3,2,8.598220030058611,682,-0.11428914640212766,62,-0.3915622029391729,0.126,0
41,0,2,5,2,4,7.86403565907245,1490,-0.4155154439616658,78,-0.4155154439616658,0.573,0
55,0,2,5,1,4,7.597897950521784,1175,-0.23067181773500128,82,-0.6033064765601558,0.589,0
44,1,3,5,3,3,9.561067663645012,0,-0.5551258826625707,47,-0.3871341514234409,0.0,1
55,1,2,3,5,3,9.679531170964893,0,-0.19845093872383832,117,-0.579818495252942,0.0,0
49,0,2,5,2,3,9.189831495344642,998,-0.1210383283770561,116,-0.17316361900918903,0.102,0
53,1,2,4,2,4,8.303752415563412,1397,-0.9263410677276565,36,-1.2517634681622845,0.346,0
53,1,0,5,2,1,10.170801087594812,1752,-0.2984060358147566,75,-0.2957142441490452,0.067,0
61,1,0,3,2,4,7.85243908535751,1969,-0.4400565528777834,84,-0.2395270305647338,0.766,0
41,1,5,1,3,2,8.517593111437565,1945,0.03440142671733232,109,-0.2395270305647338,0.389,0
46,1,4,1,2,3,9.258368340986765,1094,-0.0888312137066157,104,-0.3106095770954856,0.104,0
52,0,3,2,1,2,7.680637427560936,1458,-0.3396773675701613,109,-0.6254885320861304,0.673,0
52,1,1,5,2,2,7.913155185928068,1306,-0.23445731121448313,39,-0.8119307165499123,0.478,0
59,0,2,1,1,3,7.271217139609844,0,-0.4942963218147801,72,-0.27971390280260405,0.0,0
48,0,4,3,1,0,9.960009652860453,2517,-0.5638748448558062,35,-0.780886094867952,0.119,0
36,1,2,2,2,3,8.273846932784508,0,-0.20702416943432653,102,-0.31608154697347896,0.0,0
54,1,4,4,3,3,8.840001065843392,2303,-0.3396773675701613,25,-0.24079848655293046,0.334,0
35,0,2,5,2,3,7.385851078125209,1085,-0.41703174447962976,85,-0.164874643190234,0.673,0
48,0,3,5,3,2,7.653969180478774,1205,-0.6655320135269719,60,-0.06720874969344999,0.571,0
48,0,3,5,3,4,9.850350454123,2262,-0.5242486440981314,69,-0.2033409240180301,0.119,0
42,1,2,3,1,3,7.444833273892193,0,-0.017146158834970514,77,-0.0779615414697118,0.0,0
44,0,4,4,1,4,7.653020413804189,0,-0.025317807984289897,82,-0.04919024419077178,0.0,0
36,0,5,3,3,3,8.04012466444838,2399,-0.5430045221302259,48,-0.4231200433468851,0.773,0
42,0,2,6,3,2,8.135346948906706,0,-0.5225608799844117,40,-0.8462983600541201,0.0,1
42,0,3,4,1,4,7.271217139609844,860,-0.2731219211204512,79,-0.17793120849266178,0.598,0
55,0,1,1,3,3,7.990576881743923,1896,-0.21072103131565253,79,-0.491022996469811,0.642,0
48,0,2,3,3,1,7.271217139609844,816,-0.17197526473981037,69,-0.08664780672567217,0.567,0
50,0,1,1,1,2,7.700747794511798,1539,-0.17078832098028163,75,-0.026343975339601977,0.696,0
65,1,1,3,3,2,7.811163385025279,2021,-0.0987159729391577,46,-0.5344354894051245,0.819,0
52,0,3,5,2,0,9.2927495082169,1710,-0.026343975339601977,64,-0.18753512384684212,0.157,0
56,1,2,5,3,4,7.271217139609844,0,-0.2613647641344075,38,-0.21072103131565253,0.0,0
44,0,2,4,2,3,8.631949428714426,1243,-0.6991652528855083,74,-0.9263410677276565,0.222,0
42,1,4,2,3,1,8.105005537547246,841,-0.35667494393873245,80,-0.0998203352822109,0.254,0
54,0,2,3,3,1,8.715059959545654,0,0.12133228516752496,14,-1.2982834837971773,0.0,1
39,1,2,6,3,3,7.591861714889934,1751,-0.17078832098028163,62,-0.3915622029391729,0.883,0
54,0,3,6,2,4,7.846198815497425,2260,-0.7194911558995473,30,-0.5464528014091419,0.884,0
60,0,0,4,1,3,8.9237243977064,2148,-0.11653381625595151,70,-0.34672461308556435,0.286,0
38,1,1,3,3,4,10.19585861447404,1671,-0.06400532997591243,66,-0.5603660693261269,0.062,0
41,0,3,6,1,3,9.571156728415465,960,-0.20211618412213422,72,-0.05551270993025883,0.067,0
40,1,4,3,4,3,9.912348180968324,1553,-1.1270117631898076,44,-0.9808292530117262,0.077,1
49,1,1,6,3,4,10.000432758592607,1560,-0.5887871652357024,48,-0.33687231664255274,0.071,0
47,1,2,2,3,3,7.795646536334594,1657,-0.41703174447962976,100,-0.8007323912398827,0.682,0
33,1,2,5,3,3,9.942275479743389,0,-0.2957142441490452,93,-0.28103752973311236,0.0,0
45,0,3,6,1,3,9.042986242304014,757,-0.4338645826298623,87,-0.3960099493374092,0.089,0
53,1,2,3,3,1,8.310169021981912,2180,-1.1363141558521213,36,-1.6094379124341003,0.536,0
49,0,1,6,2,2,7.6838639802564295,0,-0.4277107170554841,57,-0.24718012914245105,0.0,1
51,1,3,2,1,3,10.449178263628198,761,-0.3340751120214915,88,-0.5603660693261269,0.022,0
41,1,4,4,2,3,10.427357725022913,0,-0.23445731121448313,75,-0.18753512384684212,0.0,0
53,0,2,3,2,2,7.6236419465115715,1260,-0.26396554583446485,81,-0.1232982163444936,0.616,0
36,1,2,3,3,5,8.584103896698863,1539,-0.25231492861448956,51,-0.11765804346823246,0.288,0
41,1,2,6,3,3,7.881182202227102,620,-0.40947312950570314,47,-0.8580218237501793,0.234,0
58,0,1,3,3,2,9.427304872213677,1910,-0.9038682118755978,38,-1.030019497202498,0.154,0
45,0,2,4,1,1,7.487173694213739,0,-0.43232256227804705,82,-0.09761282886700041,0.0,0
42,0,2,2,2,3,10.449178263628198,1066,-0.1672359193759138,98,-0.2876820724517809,0.031,0
39,1,1,3,1,3,10.449178263628198,2017,-0.07257069283483537,90,-0.3133418192323586,0.058,0
47,1,3,5,4,3,7.547501682814967,1119,-0.3989861420104552,76,-0.26526847761488087,0.59,0
50,1,3,6,4,3,7.6251071482389,0,-0.026343975339601977,54,0.0,0.0,1
54,0,0,5,3,4,8.593969030218288,1723,-0.2678794451556012,34,-0.11765804346823246,0.319,0
46,0,2,4,3,1,7.533693709848633,1785,-0.3624056186477175,88,-0.2744368457017603,0.955,0
52,1,2,2,3,3,8.14902386805177,0,-0.7635696448564911,47,-0.4764241970486583,0.0,1
62,0,0,4,2,3,8.558335134747413,0,-0.4462871026284195,36,-1.8263509139976741,0.0,1
45,1,4,4,3,3,10.372803445345365,1659,-0.5869869847315546,51,0.19638881400539018,0.052,0
48,0,3,1,3,3,8.166216268592143,2149,-0.6180397080731398,78,-0.3624056186477175,0.611,0
55,0,2,5,3,2,8.75573753930647,0,-0.7635696448564911,44,-0.9808292530117262,0.0,0
55,0,2,4,2,4,7.271217139609844,739,-0.3188288014486177,77,-0.616186139423817,0.514,0
41,1,1,6,2,4,7.784889295655098,1887,-0.5242486440981314,75,-0.2957142441490452,0.785,0
41,1,4,3,3,4,9.580523665939708,0,-0.3523983871714722,43,-0.4246479275249383,0.0,0
58,0,4,2,3,3,7.8383433155571165,0,-0.08664780672567217,35,-0.6500876910994983,0.0,1
42,0,2,6,3,2,8.078067881815437,0,-0.5225608799844117,79,-0.33267943838251673,0.0,0
50,0,1,4,3,4,7.993282328101591,2048,-0.09101939838716855,92,-0.26266430947649305,0.692,0
27,0,1,4,1,3,7.994632311431825,1635,-0.35667494393873245,59,-0.5923972774598022,0.551,0
48,1,2,5,2,1,9.91086030686554,1084,-0.23572233352106983,74,-0.6124892775424908,0.054,0
64,0,0,4,1,4,7.827240901752812,1580,-0.8209805520698302,44,-0.8698843590599994,0.63,0
32,0,1,3,2,1,7.271217139609844,0,-0.3768776512562517,79,-0.491022996469811,0.0,0
43,0,2,6,1,4,8.883224230278994,782,-0.3106095770954856,75,-0.6931471805599453,0.108,0
56,1,2,1,3,3,9.665801266405587,0,0.04018178963283176,15,-1.0106014113453965,0.0,1
54,0,2,5,3,2,7.43543801981455,913,-0.8007323912398827,48,-0.6931471805599453,0.539,1
49,1,5,3,3,2,10.449178263628198,1768,-0.26526847761488087,124,-0.32573014008931084,0.051,0
60,1,1,5,3,3,8.130942302231878,2341,-0.33687231664255274,31,-0.8940401229393353,0.689,0
50,1,1,2,3,2,10.449178263628198,2517,-0.2510287548037454,86,-0.6753072624316143,0.073,0
51,0,3,4,3,0,8.284251797621916,1729,-0.2446225829913339,63,-0.2231435513142097,0.437,0
65,1,2,3,2,2,8.715880102296456,2175,-0.5412848312506993,34,-0.6069694843188929,0.357,0
37,0,1,4,3,4,8.676757761087575,2517,0.29862201249011533,47,0.30010459245033816,0.429,0
43,1,3,4,3,3,10.449178263628198,1774,-0.4049652330665133,115,-0.4049652330665133,0.051,0
47,0,1,2,1,3,7.96346006663897,2201,-0.33128570993391293,86,-0.23319388716771114,0.766,0
32,1,0,3,3,4,8.239593454305968,1325,-0.4992264879226388,65,-0.7402387880937958,0.35,0
42,1,2,2,2,1,8.745125259462244,2181,-0.2294131643278051,92,-0.1301086853470204,0.347,0
46,1,3,6,3,3,7.271217139609844,0,-0.3841929728326246,69,-0.26266430947649305,0.0,0
31,0,0,3,1,3,9.56836440548421,1288,-0.2561834053924099,119,-0.4620354595965587,0.09,0
32,0,0,5,3,1,9.414749525234143,1165,-0.1839228381609285,82,-0.1960148839259572,0.095,0
48,0,3,3,3,2,7.271217139609844,0,-0.3065251602532608,46,-0.5344354894051245,0.0,1
51,1,3,5,1,4,9.939867696628879,2504,-0.2231435513142097,51,0.03922071315328133,0.121,0
38,0,3,1,1,1,7.664815785285735,1084,-0.26526847761488087,78,-0.4155154439616658,0.508,0
53,1,3,6,4,2,8.916103530553727,683,-0.07904320734045285,49,-0.040821994520255166,0.092,0
51,1,2,4,1,0,8.733110697638708,2204,-0.21940056503537533,28,-0.5869869847315546,0.355,0
47,0,4,3,1,0,7.465082736399547,0,-0.27049724769768,75,-0.026343975339601977,0.0,0
61,1,1,6,6,1,9.088285725968877,0,-0.3133418192323586,36,-0.8209805520698302,0.0,0
51,1,4,6,4,1,9.870447698457928,0,-0.01816397062767118,70,-0.2294131643278051,0.0,0
46,0,1,6,3,0,7.983781068977451,1569,-0.4338645826298623,92,-0.3960099493374092,0.535,0
46,1,2,4,2,2,9.645946636996333,0,-0.23698895813626278,30,-0.4049652330665133,0.0,0
48,1,3,3,3,2,8.017637159908478,468,-0.5923972774598022,66,-0.24334625863172918,0.154,0
44,1,4,6,2,3,8.678801706612651,1160,-0.807436326962073,83,-0.31608154697347896,0.197,0
45,1,2,3,5,3,7.271217139609844,0,-0.3915622029391729,27,-0.8651224452997557,0.0,1
57,0,3,6,1,0,9.03145291191651,0,-0.6386589952758756,41,-0.7678707267558817,0.0,0
53,0,2,3,1,1,8.918516400357067,1294,-0.140412153716745,124,-0.2930296787783762,0.173,0
57,1,2,5,2,3,10.410636425329677,0,-0.3119747650208255,81,-0.2731219211204512,0.0,0
58,1,3,6,1,3,9.024974184996003,2517,0.3750059006234559,37,0.054488185284069776,0.303,0
40,0,3,3,1,4,7.4067107301776405,1198,-0.2744368457017603,76,-0.21072103131565253,0.727,0
36,0,3,6,5,3,7.932362154339751,1628,0.2730759200624188,55,-0.4049652330665133,0.584,0
45,0,4,3,4,3,8.498621805830801,0,-0.007024614936964466,21,-0.2876820724517809,0.0,1
35,0,2,5,1,2,8.080237416216702,2517,-0.390084006069862,31,-1.0555527992076628,0.779,0
34,1,3,4,3,3,8.09101504171053,2517,-0.04919024419077178,35,-0.057629112836636416,0.771,0
55,1,3,3,1,3,10.449178263628198,1266,-0.1672359193759138,26,-0.9996723408132061,0.037,0
53,0,1,3,2,2,7.7458682297922685,1997,-0.2395270305647338,78,-0.25747623039471507,0.864,0
42,0,3,5,2,4,8.629807335785372,1086,-0.5327304591540407,65,-0.2783920255446883,0.194,0
46,0,1,1,3,1,7.923710333969238,1793,-0.10425002137379911,78,-0.4155154439616658,0.649,0
44,1,4,3,2,3,10.449178263628198,1356,0.15614868248993138,48,-0.4231200433468851,0.039,0
31,0,1,3,1,3,8.131236549696116,1800,-0.28501895503229724,121,-0.2156715364755087,0.53,0
41,0,3,6,2,3,7.765993079407675,1509,0.09531017980432493,78,-0.20579491297959682,0.64,0
55,1,2,4,2,4,9.860527858095992,2108,-0.37106368139083207,52,-0.5516476182862459,0.11,0
37,1,1,5,2,1,9.369563877524161,1925,-0.15665381004537685,63,-0.3523983871714722,0.164,0
44,1,4,2,2,3,7.53689712956617,861,-0.1755445725149309,82,-0.6033064765601558,0.459,0
36,0,0,5,3,3,8.453614209773367,0,-0.17793120849266178,69,-0.44161055474451766,0.0,0
40,0,3,5,1,2,7.898782356970309,0,-0.13696585507315742,38,-1.171182981502945,0.0,1
43,1,3,3,3,2,8.639764743804419,548,-0.43540898448123644,70,-0.780886094867952,0.097,0
43,0,4,6,2,3,7.425953657077541,951,-0.34814004148889505,43,-0.5225608799844117,0.566,1
49,1,3,3,1,4,8.875426919818963,1472,0.001998002662673058,59,-0.3078847797693004,0.206,0
50,1,2,4,1,1,9.903437551286085,1007,-0.01308523954865548,69,-0.6931471805599453,0.05,0
52,0,2,3,1,3,7.580699752224563,1428,-0.5621189181535413,64,-0.444725822061467,0.729,0
48,1,2,4,3,2,9.171287644712482,2035,0.003992021269537457,76,-0.15782408519356722,0.212,0
43,0,2,2,3,2,8.363342466597977,0,-0.2144316107121882,82,-0.34531118528841737,0.0,0
50,1,2,4,3,1,9.933725735596738,0,-0.07688104433595762,48,-0.5108256237659907,0.0,0
26,0,1,6,3,3,7.271217139609844,673,-0.5191938734365074,48,-0.8867319296326107,0.468,0
38,1,3,3,1,2,8.443761913330354,1680,0.21349717426240436,35,-0.4049652330665133,0.362,0
54,0,4,3,2,0,7.307202314764738,1349,-0.27971390280260405,71,-0.3119747650208255,0.905,0
47,1,2,4,3,5,8.46674164792014,0,-0.4812668215244463,41,-1.0023934309275668,0.0,1
40,0,4,4,1,2,8.528330935826693,1067,-0.2890162954649176,117,-0.6558513958162484,0.211,0
49,1,4,3,1,1,8.114623886420098,1581,0.13627761829254775,31,-0.1935847490726654,0.473,0
44,1,1,2,2,3,10.449178263628198,1058,-0.3092462503676215,84,-0.5361434317502807,0.031,0
43,1,4,3,1,3,9.937647404182833,1250,-0.5025268209512956,82,-0.2446225829913339,0.06,0
44,1,3,6,2,2,8.926915889777042,0,-0.7423374247507171,68,-0.47965000629754095,0.0,0
41,1,2,5,3,2,10.449178263628198,1642,-0.11541085151132773,71,-0.14156356432178688,0.048,0
38,0,3,4,2,2,9.334944535200714,1528,0.1327811112338184,38,-0.3188288014486177,0.135,0
62,0,1,3,3,4,7.9865049385539955,1173,-0.8301130356331028,27,-1.0498221244986778,0.399,0
59,0,2,1,3,3,7.908754738783246,1885,-0.15899573149045795,48,-0.7874578600311866,0.693,1
47,0,4,3,1,2,7.87587915949631,1924,-0.2156715364755087,66,-0.6254885320861304,0.731,0
57,0,0,4,3,3,8.014004994779459,2517,-0.43695577519953516,42,-0.4861330111756192,0.833,1
58,0,3,6,1,0,7.866722285136729,2439,0.23822918873225055,34,0.6059539688575679,0.935,0
45,1,5,4,3,3,8.513586695822125,0,-0.1210383283770561,58,0.0,0.0,1
43,0,3,1,3,4,8.429235912657095,1506,-0.8141855089370014,44,-0.9808292530117262,0.329,1
39,1,2,6,3,2,9.766407011987761,0,0.07510747248680548,37,-0.16251892949777494,0.0,0
55,1,1,3,1,1,9.953800366409718,1409,-0.26526847761488087,105,-0.21072103131565253,0.067,0
52,0,1,5,2,3,7.271217139609844,604,-0.21072103131565253,83,-0.36528331847533263,0.42,0
57,0,3,6,2,3,8.17244681834278,2417,-0.37542098675978763,71,-0.7360546815712219,0.682,0
35,0,3,3,2,2,7.957877358489813,1251,-0.5516476182862459,73,-0.4748151862429576,0.438,0
53,0,3,6,2,3,8.443761913330354,1730,-0.3812604194113469,37,-0.16251892949777494,0.372,0
36,0,2,3,2,1,7.9208096792886,1798,-0.26266430947649305,70,-0.4652151125139384,0.653,0
58,0,4,1,4,3,8.593413217327646,1803,-0.707246104939447,39,-0.9339456671128757,0.334,1
37,0,2,6,5,4,7.271217139609844,647,-0.11765804346823246,64,-0.3797973613595865,0.45,0
62,0,1,2,3,4,7.5652752818989315,0,-1.1056369036050742,45,-1.3862943611198906,0.0,1
58,1,4,5,1,3,9.39349491507403,2149,-0.22189433191377778,35,0.4054651081081644,0.179,0
43,0,5,2,3,4,8.289288323000317,0,-0.2691874898156165,42,-1.0356374895067213,0.0,1
49,0,3,6,2,2,8.685753832960154,842,-0.579818495252942,26,-0.3106095770954856,0.142,0
50,1,1,4,3,3,8.936298185228436,744,-0.3410828491788962,42,-1.2982834837971773,0.098,1
49,1,2,4,2,0,9.26302769425519,1387,-0.3285040669720361,92,-0.4877603508349946,0.132,0
50,1,3,6,3,2,8.842893331055539,0,-0.1972321695297089,36,-0.8209805520698302,0.0,1
31,0,0,6,3,1,8.554488976159934,1682,-0.11878353598996698,81,-0.2231435513142097,0.324,0
38,1,2,4,1,3,8.668196064952765,1698,-0.10981486600720657,42,-0.8029620465671519,0.292,0
38,1,3,5,1,4,9.196140022575042,1305,-0.32573014008931084,72,-0.39452516806982996,0.132,0
39,1,2,6,3,2,9.197356444417888,1061,-0.6069694843188929,34,-0.7381445464906811,0.107,0
56,1,2,1,2,2,7.271217139609844,0,-0.4307829160924542,37,-0.6124892775424908,0.0,1
46,0,2,6,2,1,8.621012520055235,0,-0.16251892949777494,79,-0.2294131643278051,0.0,0
39,0,1,4,1,2,9.434443462785092,666,-0.08992470752798701,60,-0.13353139262452263,0.053,0
60,1,0,5,1,3,8.420902531097951,1037,-0.19237189264745613,44,-0.7614260213132397,0.228,1
44,1,4,4,3,3,10.449178263628198,0,0.042101176018635326,60,-0.13353139262452263,0.0,1
43,0,3,3,4,2,7.5740450053721995,0,-0.17673717850005405,52,0.0,0.0,0
50,0,2,3,2,2,8.20166019080868,2517,-0.17197526473981037,58,-0.06935007813479317,0.69,1
46,0,4,5,1,4,8.247482004285693,0,-0.12216763397420753,71,-0.5481814103097596,0.0,0
40,1,4,3,3,1,7.581719640125308,0,-0.3797973613595865,27,-0.37396644104879345,0.0,0
51,1,2,4,2,5,10.160955232894292,582,-0.26266430947649305,84,-0.43540898448123644,0.022,0
52,0,2,2,1,3,7.916807490937603,1705,-0.5025268209512956,97,-0.616186139423817,0.622,0
34,0,4,5,5,3,8.018954683155718,1539,-0.34672461308556435,54,-0.37396644104879345,0.507,0
38,0,1,5,1,3,8.547334348328224,2517,0.3974329364109001,63,-0.03149066709137085,0.488,0
32,1,0,6,2,2,8.404919948933452,2331,0.005982071677547469,67,-0.27049724769768,0.522,1
41,0,4,3,5,1,7.271217139609844,1055,-0.2119563619236453,78,-0.7507762933965817,0.734,0
35,0,2,4,3,1,7.297091005160418,0,-0.5242486440981314,76,-0.26526847761488087,0.0,0
37,0,0,5,2,2,7.895063498091573,1381,-0.23067181773500128,60,-0.8462983600541201,0.515,0
47,0,3,2,2,3,7.942362237674335,1595,-0.4185503476568198,87,-0.5412848312506993,0.567,0
34,1,1,5,2,4,9.898475010712584,1581,-0.17673717850005405,96,-0.1672359193759138,0.079,0
52,1,3,6,2,2,8.589699882202986,804,-0.6733445532637656,74,-0.38272562113867487,0.15,0
36,0,3,3,3,3,7.998671361015776,1340,-0.6792442753909539,39,-1.0642108619507773,0.45,1
